835,Cerveyrieu-fossile,45.879208,5.678451
836,Mortitx,39.884026,2.917243
837,Ceva,44.015697,7.551767
838,Na-Mora,39.812710,2.730211
839,Figuera,39.832096,2.815944
840,Infern,39.832134,2.815922
841,Esmolar,39.831127,2.840813
843,Cova,39.698963,2.574481
844,Valldemossa,39.714764,2.600276
845,Rafal,39.711880,2.602469
846,Coanegra,39.723228,2.746727
847,Salt-de-Vistamar,39.712643,2.595147
848,Almedra,39.778782,2.799559
849,Biniaraix,39.765697,2.748747
850,Diners,39.831039,2.791683
851,Comafreda,39.801178,2.902366
852,Riu,44.026279,7.017111
853,Chimiachas,42.208015,0.016007
854,Gelos,42.975658,-0.420926
855,Infernetto,44.026157,7.677700
856,Cognas,43.863129,6.580792
857,Riou-de-Levens,43.852871,7.233860
858,Pellegrin-aval,43.965481,7.166740
859,Cime-du-Simon,43.919388,7.406470
860,Saint-Martin,43.977943,7.123200
861,Bonanuech,44.177944,7.077657
862,Moulin-de-Roubion,44.087460,7.059630
863,Coulet-large,43.939571,7.159045
864,Reoune,43.897770,7.444010
866,Barrosa,42.702545,0.200339
867,Meyeres,44.008263,7.013773
868,Gourdon-amont,43.718990,6.974610
869,Chli-Schliere,46.946026,8.228647
870,Sarradets,42.701111,-0.016944
871,Balcez-superieur,42.292442,-0.033485
872,Couz,45.534042,5.867189
873,Roche-Fougere,45.538422,5.886163
874,Chaume,45.452633,5.881118
875,Cozon,45.436802,5.877177
876,Arpasse,43.859783,7.198663
877,Astazou-Barrade,42.700569,0.001149
878,Marbore,42.704166,-0.008889
880,Pailla,42.719723,0.001944
882,Teinte,46.364273,5.716437
883,Roueou,44.121456,7.619895
884,Stroup---Teilla,44.092220,7.670764
885,Chaudanne,43.990849,7.013500
886,Bacu-Esone,40.175201,9.572194
887,Orbisi,40.167599,9.489300
888,Baccu-Sa-Figu,40.008026,9.510146
889,Codula-Fuili,40.251686,9.613209
890,Sa-Spendula,39.466888,8.724228
891,E-Forru,39.943230,9.389173
892,Farnet,43.977020,6.786890
893,Bau-de-Mars,43.923470,7.085834
894,Lapenilla,42.248940,0.238498
895,Haraska,43.077888,-1.077356
896,Cascade-du-Lac-d-Alfeld,47.815475,6.872882
897,Monar-Aval,43.983940,7.146930
898,Monar-Mediane,43.993107,7.152829
899,Male-Vesse-Aval,44.248096,6.486492
900,Belle-Inconnue,45.896297,6.282037
901,Combe,44.262905,6.510429
902,Figgiette-aval,43.980091,7.155576
903,Bianco,44.343380,7.063100
904,Male-Vesse-Amont,44.261581,6.495738
905,Planchettes-Aval,44.000511,7.344949
906,Isorno-Inferieur,46.198750,8.676636
907,Bussing-median,44.260155,6.457064
908,Grana,43.970001,7.571389
909,Mainmorte,43.764393,6.316784
910,Uixo-I,40.857052,0.319667
911,Galabre,44.177593,6.217963
912,Lauzettes,44.279278,5.792520
913,Rif,44.280605,5.787816
916,Fleurs-Jaunes,-21.132936,55.452896
917,Trou-Blanc,-21.058983,55.499538
918,Cabrielle,43.774376,6.282361
919,Ayen,43.769855,6.319284
920,Demandols-Nord,43.909180,6.216545
921,Aubree-et-de-Mardaric,44.057552,6.294479
922,Corneilles,44.192028,6.905991
923,Vabre,44.134796,6.328449
924,Riou-Blanc,44.194675,6.960298
925,Lespinasse,45.182281,2.596420
926,Redebraus,43.856705,7.378203
927,Boetto,43.978451,7.812743
928,Trou-Souffleur,43.169468,5.588587
929,Moulin-Ilonse,44.034931,7.122014
930,Tacounas,44.418392,6.786204
931,Cernon,45.456940,5.970712
932,Loup,43.736752,6.999042
933,Chabrieres,44.259296,6.493871
935,Takamaka-1,-21.109514,55.575199
936,Praine,44.176601,5.704823
937,Cuous,43.905365,7.386715
938,Destel,43.162827,5.854376
939,Saint-Martin,43.161564,5.849848
940,Boules---Chanolette,44.167198,6.476391
941,Reynier,44.301186,6.129255
942,Fayards,44.245659,6.107583
943,Alauzon,44.271389,5.338626
944,Charruis,44.272430,5.421195
945,Jabron-de-Sisteron,44.171524,5.633551
946,Establas,44.402267,6.069775
947,Gautiere,44.356766,6.166334
948,Serpeigier,44.097240,6.582441
949,Santa-Lucia-inferieur,44.066792,7.849650
950,Moulis,42.959106,1.110935
951,Gier,45.396069,4.561043
952,Tines,44.323547,6.138046
953,Fer,45.589901,7.751985
954,Bavezon,44.002239,3.522180
955,Artazul,42.839878,-1.875685
956,Lizebar,42.836891,-1.873584
957,Althagneta,42.987568,-0.853438
958,Olhadubie,42.989853,-0.907393
959,Seche,44.281410,6.480169
960,Argentina,43.992706,7.740112
961,Miraval,42.547642,0.163911
962,Consusa-superieur,42.604027,0.144818
963,Consusa-inferieur,42.595829,0.143568
964,Trasito-inferieur,42.588005,0.159036
965,Foz-de-la-Canal,42.601925,0.243091
966,Gorgol,42.707783,-0.329450
967,Kakouetta,42.998791,-0.841699
968,Ourdaybi,43.003754,-0.868945
969,Saratze,43.004982,-0.916592
970,Oilloki,42.993473,-0.837333
971,Juan,44.186111,6.579259
972,Bandia,44.352600,7.063107
973,Rougnouse,44.210373,6.575093
974,Subra,42.708855,1.427257
975,Leccia-Rossa,42.096001,9.075200
976,Pinara-superieur,42.713417,0.203934
977,Malgina,46.144253,10.032873
978,Caronella,46.153481,10.095778
979,Ferro,46.248768,9.633901
980,Borgo,46.195335,9.303203
981,Maudan,42.849670,0.823896
983,Valliere,44.023979,6.974815
984,Taghia-inferieur,31.782028,-6.076598
985,Tafrawt,31.799030,-6.062736
986,Lodrino-intermediaire,46.294998,8.966653
987,Bitet-superieur,42.938538,-0.479461
988,Volarja-par-Pod-Bregom,46.220428,13.652554
989,Adrets,45.272778,5.929722
990,Zarkambide,43.267338,-1.384513
991,Harpea,43.057396,-1.193207
992,Lekime,43.072029,-1.071299
993,Errekaltia,42.992859,-0.854040
994,Gourzy,42.944988,-0.439303
995,Larrandaburu,42.983612,-0.844389
996,Anaye,42.941952,-0.680056
997,Bidouze,43.128380,-1.022673
998,Molitg,42.648064,2.381950
999,Perlana,45.976864,9.178519
1000,Lirone,45.997841,9.083008
1001,Lodrino-superieur,46.283958,8.951291
1002,Tech-superieur,42.936665,-0.235592
1003,Sers,42.887138,0.040183
1004,Catena,42.186806,8.816250
1005,Triege,46.105160,6.993242
1006,Raspille,46.316475,7.557888
1007,Massaschlucht,46.350098,7.999993
1008,Teu,46.006248,8.349851
1009,Chalamy,45.681690,7.652427
1010,Brenve,45.599873,7.690150
1011,Pacoulla,45.652664,7.862228
1012,Bouro,45.639587,7.859730
1013,Plaa,42.920010,-0.037303
1014,Yesa-superior,42.531563,0.038589
1015,Finestret,42.611954,2.510467
1016,Bianca,45.994884,8.158164
1017,Agrivoulet,44.171516,7.083853
1018,Buggio,43.964878,7.684784
1019,Mondelli-median,45.978416,8.034285
1020,Mondelli-inferieur,45.972847,8.036799
1021,Tourmoun,42.821957,-0.404380
1022,La-Pez,42.741055,0.401710
1023,Estos,42.739700,0.385208
1024,Escuain-inferior,42.594055,0.131103
1025,Miniere,44.069641,7.513000
1026,Consciente,44.104462,7.567550
1027,Eau-Froide,46.369904,6.943341
1028,Bares,46.198086,9.318380
1029,Masino,46.179222,9.622564
1030,Morterone,45.881012,9.494884
1031,Dore,45.537868,2.817771
1032,Feston,43.929306,6.258125
1033,Casset,44.826111,6.223518
1034,Mayen,46.311947,6.885452
1035,Pont-de-Fer,44.734165,6.450833
1036,Moutiere,44.804306,6.570278
1037,Rouyes,44.792130,6.567130
1038,Ellieux,44.445347,4.623929
1039,Lamay,43.021057,-0.410292
1040,Badde-Pentumas,40.250317,9.483391
1041,Loma-de-Guega,42.204514,-0.077312
1042,Chico,42.532513,0.513736
1043,Flageto---Metils,42.563660,0.034096
1044,Lugar,42.595676,0.128314
1045,Manatuero,42.534191,0.047135
1046,San-Martin,42.328869,0.351215
1047,Viandico,42.561726,0.042427
1048,Lapazosa,42.695526,-0.105639
1049,Los-Pueyos,42.501404,0.122076
1050,Tres-en-Raya,41.588902,1.799038
1051,Furco,42.597462,-0.115049
1052,Bosc-de-Serradell,42.276363,0.876491
1053,Bras-Detour,-20.984863,55.395226
1054,Bras-Magasin,-21.105110,55.616444
1055,Bras-Sec,-21.079166,55.632641
1056,Asperta,42.963345,-0.342236
1057,Cagateille,42.753510,1.289998
1058,Font-frede,42.685833,1.823056
1059,Ganac,42.933887,1.552222
1060,Argensou-aval,42.724167,1.451250
1062,Cap-de-Pount,42.841450,-0.469667
1063,Gedre,42.781586,0.029665
1064,Tine-des-Fonts-amont,46.019615,6.809464
1065,Tine-des-Fonts-aval,46.023064,6.788238
1066,Neste-de-Saux,42.776787,0.198113
1068,Larguis-amont,42.674099,1.842667
1069,Larguis-aval,42.674126,1.839939
1070,Muscadet-aval,42.827606,1.041513
1071,Jabron-aval,43.768719,6.445284
1072,Gorgopotamos,38.804260,22.347887
1073,Orlias,40.145958,22.436773
1074,Mavromatis,39.028461,22.803852
1076,Velvento,40.257347,22.131430
1077,Freser-sup,42.375149,2.199541
1078,Arnayon,44.469753,5.357799
1079,Clocher,44.616482,6.573982
1081,Rolletto,45.986229,8.118382
1082,Ciorosolin,46.337563,12.560463
1083,Soffia-amont,46.203281,12.055671
1084,Pisson,46.195549,12.060549
1085,Piero,46.210762,12.135114
1086,Bouchouse,42.942474,-0.438423
1087,Leignieres,42.944519,-0.428209
1088,Besse,42.963333,-0.443058
1089,Arrouges,43.004913,-0.421638
1090,Canceigt,42.994061,-0.408783
1091,Mensonge,42.862617,-0.011297
1092,Muzelle,44.984592,6.121831
1093,Colombier,44.370739,5.841297
1094,Tre-la-Tete,45.785759,6.719244
1095,Beaume,44.942780,3.888194
1096,Druise,44.828335,5.192778
1097,Grand-Ubac,44.430492,5.274709
1098,Carcheto,42.495300,9.235300
1099,Chiuvone,41.731411,9.053000
1100,Valdaniello,42.235649,9.039630
1101,Verghello,42.198723,9.152222
1102,Arcueil,45.148663,3.131102
1103,Espinouze,45.173496,2.601150
1104,Chaix,44.625694,4.584217
1105,Archettes,44.489445,5.472778
1106,Gourgas,44.018829,7.263205
1107,Douans,44.220131,6.974580
1108,Vignas,43.879513,7.219305
1109,Condamine,43.876480,7.080000
1110,Cainee,43.908920,7.055380
1111,Estaronillo,42.589195,0.148270
1112,Sieste,42.407394,0.025253
1113,Barbaruens,42.512215,0.397152
1114,Las-Canals,42.311642,2.595105
1115,Favrands,45.902699,6.861423
1116,Frache,44.144909,6.523704
1117,Trou-de-Fer,-21.030416,55.554268
1118,Beiral,43.741623,6.764467
1119,Serviera,42.103321,14.196079
1120,Vene,42.914253,13.274419
1121,Lacerno,41.761044,13.684298
1122,Avello,42.146179,14.175704
1123,Presale,43.572334,12.540030
1124,Fossaceca,42.464302,13.670869
1125,Joc-del-Oca,41.587860,1.797005
1127,Portell,42.177715,1.394357
1128,Bussing-Amont,44.273796,6.473889
1129,Eaux-Grosses,44.246403,6.522934
1130,Escayon,44.124443,6.365648
1131,Amoures,44.163765,6.487298
1132,Colle-amont,43.739769,6.788615
1133,Valcros,43.950943,7.016530
1134,Lauvette,43.947689,7.006110
1135,Cavorques,42.142818,2.382499
1136,Grand-Combeau,43.770000,6.815570
1137,Cornis,44.522408,4.112500
1138,Najar,42.727531,1.818323
1139,Pointe-d-Argent,42.692150,1.450367
1140,Jeannette,43.169163,5.585266
1141,La-folie,43.346172,5.503139
1142,Saint-May,44.431705,5.318485
1143,Estouves,44.431641,5.276163
1144,Muletiers,44.193039,6.669399
1145,Novarzza,46.452209,12.768147
1146,Campione,42.762260,12.236151
1147,Bagno,42.875042,12.102635
1148,Gran-Sasso,42.461071,13.588538
1149,Colombaia-superieur,44.598873,9.380458
1150,Grande,44.659073,9.403707
1151,Piras,40.269135,9.510854
1152,Flumineddu,40.177261,9.495910
1153,Cu-du-Mundu,44.422993,8.654866
1155,Titerno,41.353210,14.536291
1156,Enipeas,40.103992,22.490892
1157,Aghio-Koris,40.162918,22.408424
1158,Kakavorema,38.742809,21.715984
1159,Riberette,42.694515,2.621546
1160,Combe-de-Perdrix,42.651840,2.497469
1161,Coumo-Daniel,42.837494,2.480596
1162,Batch,42.949135,-0.321565
1163,Ardane-Phista,42.988384,-0.934958
1164,Lanfray,45.267708,5.668899
1165,Buisse,45.333111,5.625816
1166,Aran,44.230000,6.254167
1168,Taravo,42.016300,9.190500
1169,Pont-des-Oules,44.865177,5.416901
1170,Alans,42.725277,-0.001667
1171,Mortain,48.655506,-0.943816
1180,Sambuis,46.021084,6.387778
1181,Milhommes,43.906876,7.253194
1182,Ha-canyon,35.084316,25.841230
1183,Portella,35.024551,25.382183
1184,Tsoutsouros,34.998066,25.293068
1185,Kaviousou,35.009048,25.391417
1186,Arvi,35.009567,25.453449
1187,Kalami-2,35.007858,25.493776
1188,Lapathos,35.048367,25.522417
1189,Rodakino,35.211334,24.327600
1190,Tunnel,43.740597,7.005539
1191,Saugue-amont,42.773464,-0.007381
1192,Maillet,42.737526,0.088985
1194,Pont-du-sac,42.902988,-0.034311
1195,Cot,42.728985,0.096931
1196,Saramouzet,42.931667,-0.058333
1198,Moule-seche,43.327370,5.670330
1201,Ransol,42.580418,1.638003
1203,Urina,42.559139,1.585023
1204,Abas,34.965416,25.132217
1205,Vacarecciu,42.215927,8.770926
1206,Val-Famita,42.028774,8.879950
1207,Piazzilellu,42.181667,8.660648
1208,Rio-Cabrao,41.396847,-7.846806
1209,Ermelo,41.376820,-7.873431
1210,Arado,41.722534,-8.129660
1211,Mizarela,40.864502,-8.279541
1212,Grand-Combe,44.211514,5.218892
1213,Bourdaric,44.398438,4.114981
1214,Duzon,45.041946,4.766019
1216,Rioufol,44.849514,4.554931
1217,Payre,44.677471,4.591341
1218,Ourlette,44.554882,3.969251
1219,Marieux,44.647346,4.510660
1220,Lichechaude,44.582458,4.010847
1221,Effangeas,45.110966,4.424829
1222,Rimouren,44.421501,4.585169
1223,Thines,44.488537,4.047947
1224,Verrerie,44.660290,4.026189
1225,Vert,45.207138,4.759269
1226,Pis-de-l-Aiga,44.243282,6.880612
1227,Veroncle,43.923244,5.221541
1228,Rieussec,44.386215,4.406702
1229,Pommier,43.346558,5.796297
1230,Alzen,42.992500,1.466667
1231,Fouent-de-Fabre,43.958839,6.839617
1232,Blannaves,44.224453,3.961000
1233,Aigladines,44.132015,3.918675
1234,Enfer-Ru-d-,42.730537,0.550178
1235,Enfer-Gouffre-d-,42.735558,0.555556
1237,Auzon,44.649651,4.516042
1238,Fontaillet,43.653156,2.943907
1239,Coumbies,44.433750,4.030910
1240,Fede,42.523129,2.506424
1241,Lagouna,43.972321,7.525530
1242,Gerbiere-Chabriere,43.871113,6.987500
1243,Rupit,42.013245,2.473644
1245,Coll-del-Port,42.191013,1.573165
1246,Saltant,42.190720,1.580198
1247,Argensou-moyen,42.722961,1.448426
1248,Garouille,44.814655,5.436185
1249,Cap-Ragnon,43.351513,5.277018
1250,Gachou,44.594593,2.625378
1251,Comane,44.788475,5.367023
1252,Galimagne,44.197468,6.311989
1253,Alma,14.709229,-61.098694
1254,Faea,43.908882,7.371183
1255,Imberguet-Amont,43.901398,7.265593
1256,Sant-Gili,42.086010,1.427100
1257,Bras-de-Jeanne,-21.204723,55.348747
1258,Havgas,35.117283,25.871616
1259,Mesonas,35.110340,25.875681
1260,Kalami-1,35.014099,25.494017
1268,Pas-de-Fer,44.794258,4.259167
1269,Trerious,44.185280,7.010556
1270,Missoghju,42.272598,8.756800
1271,Dernacueillette,42.931904,2.591675
1272,Infern,38.785946,-0.127695
1276,Grognardo,43.990116,7.745124
1277,Glorieta,41.276817,1.107757
1280,Bras-de-l-Aileron,14.808395,-61.154327
1281,Ferraia,44.107254,7.976769
1282,Argence,44.810555,2.732828
1283,Bromme,44.776638,2.684997
1284,Davignon,44.775558,2.672081
1285,Casselouvre,43.646820,3.017721
1286,Rio-Sec-aval,43.907867,7.253740
1287,Courset,46.227436,7.036311
1288,St-Jean-de-Capistran,43.169083,5.589856
1289,Trensus,42.218914,-0.107682
1290,Pirates,43.169212,5.588447
1291,Selle,44.222130,6.507970
1292,Chanabaja,44.223240,6.506010
1293,Laval,45.880463,5.710741
1294,Greolieres,43.794285,6.910792
1295,Roquefavour,43.517628,5.314729
1296,Fenouillet,44.017437,7.133989
1297,Lantenne,46.353058,5.626389
1298,Faim,-21.003195,55.564667
1299,Creverino,44.631554,8.932493
1300,Beillon,44.145325,5.733533
1301,Grignon,44.184437,5.632017
1302,Gilette,43.958832,6.988102
1303,Courbons,44.114445,6.206760
1304,Amarines,43.994713,6.869591
1305,Duranus-amont,43.884541,7.280930
1306,Bolega,43.969784,7.602349
1307,Ray,43.948471,6.846041
1308,Cagne-partie-aval,43.757042,7.121305
1309,Bousquet,43.798885,3.320875
1310,Bergue,44.028915,7.557887
1311,Refrei,44.136501,7.641650
1312,Riu-de-Blieux,43.885677,6.368465
1313,Rest,44.189075,6.583981
1314,Valcarlos,43.078175,-1.306338
1315,Gendarmes,-21.059729,55.657124
1316,Paulo,-20.975679,55.527081
1318,Lianes-inferieur,-21.008465,55.613613
1319,Coumelade,42.440624,2.509152
1320,Cady-Jasse-du,42.507660,2.409836
1321,Terme-inferieur,42.447514,2.675709
1322,Lous-Grounells,42.559792,2.490040
1323,Poujols,42.573296,2.198120
1324,Dudu,-21.070972,55.637222
1325,Ferriere,-21.127129,55.459538
1326,Eli-2,-20.901392,55.439861
1327,Pylone,44.196693,5.868260
1328,Saint-Yves,44.801144,2.721047
1329,Burenta,44.196430,6.990216
1330,Farga,42.278549,2.004440
1332,Montbovon,46.473763,7.042575
1333,Pissot,46.448986,7.114703
1334,Huribach,46.968063,8.773465
1335,Muota,46.991043,8.672300
1336,Isenthal,46.915310,8.586430
1337,Zanaibach,46.963276,9.464321
1338,Saleix,42.773983,1.448486
1339,Ricou-La-Peyre,45.125172,2.684089
1340,Runes,44.378487,3.672827
1341,Lozerette,44.383591,3.638397
1342,Via-Mala,46.663326,9.447384
1343,Denave,44.604862,4.109236
1344,San-Juan,42.207230,-0.079018
1345,Nant-Bargat,45.846390,6.405556
1346,Four-a-chaux,46.299770,5.566933
1347,Os-Cochas,42.320206,-0.057649
1348,Brec,44.188496,6.794293
1349,Trentes-souches,44.192249,6.793530
1350,Chamoussillon-aval,44.159000,6.762260
1351,Barbevieille,44.162418,6.796150
1352,Traversagna,46.221996,9.140777
1353,Ossese-inf,42.761471,1.259299
1354,Saut-du-Chien,44.733032,2.651331
1355,Agols,44.594715,2.751088
1356,Touzes,44.596832,2.957720
1357,Serre,44.539589,2.940516
1358,Verrieres,44.214714,3.050953
1359,Trois-cascades,-21.072987,55.514782
1360,Sainte-Suzanne-Riviere,-20.944448,55.584888
1361,Anitch,42.950661,-0.620170
1362,Zitziratze-inferieur,42.988766,-0.965937
1363,Caou-de-l-Oule,42.707237,0.288311
1364,Irues,42.530434,0.213897
1365,Garona-inferieur,42.524555,0.212931
1367,Riou-de-St-Sauveur,44.081989,7.105536
1369,Salcorz,42.714252,0.207116
1370,Empress,-33.719650,150.360031
1371,Fortress,-33.644485,150.359253
1372,Niscoude-integral,42.727028,0.346155
1373,Tos,42.720409,0.287704
1374,Filliere,45.956596,6.303472
1375,Orlier,46.023621,6.627241
1376,Chave,44.418133,6.777589
1377,Barbannaz,46.027512,5.965319
1378,Ray,43.853992,7.131522
1379,Butterbox,-33.630379,150.397018
1380,Duina,44.032227,7.098005
1381,Armetta,43.983959,7.794790
1382,Chasten,45.715591,7.750860
1383,Antolina,46.232239,8.336982
1384,Maggia,46.189213,8.756217
1385,Grimsel,46.602722,8.317019
1386,Menta,46.085876,8.338168
1387,Kanangara,-33.988438,150.108444
1388,Claustral,-33.560322,150.403275
1389,Doran,45.965645,6.600294
1390,Rieu-Grand,44.604446,4.081667
1391,La-Rimaye,44.446735,6.748403
1392,Grosses-Pierres,44.107101,6.634141
1393,Serendipity,-33.495522,150.376083
1394,Ayerne,46.358715,7.156217
1395,Chanon,46.385277,5.713535
1396,Wollangambe-1,-33.493130,150.366409
1397,Cavalli,42.489655,13.040112
1398,Il-Rio,42.928185,13.277764
1399,Sibilla,42.914570,13.271602
1400,Salinello,42.748219,13.604857
1401,Lago,42.750816,13.612947
1402,Foce,42.951546,13.189037
1403,Acquasanta,42.975712,13.208410
1404,Caussiste,43.037952,-0.046268
1405,Bras-Noir-inferieur,-21.142778,55.588890
1406,Voile-de-la-mariee,-21.039261,55.538532
1407,Bras-Mazerin-Trou-de-fer,-21.048981,55.555183
1409,Eriste-inferieur,42.592655,0.486149
1410,Sallena,42.647018,0.342221
1411,Viciele,42.642700,0.341023
1412,Ramastue,42.532978,0.493414
1413,Arzenc-d-Apcher,44.853725,3.093703
1414,Isorno-final,46.167339,8.353750
1415,Sorrosal,42.609062,-0.136874
1416,Coin-inferieur,-21.117130,55.452591
1417,Bras-Rouge-Median,-21.114073,55.458149
1418,Bras-Rouge-Inferieur,-21.126425,55.456322
1419,Aidy,42.996487,-0.694306
1420,Fuentes-de-la-Muria,42.449966,0.537171
1421,Caramell,42.227467,0.851746
1422,Cebollar,42.664814,-0.122087
1423,Cassies,42.989292,-0.263372
1424,Re,45.767181,10.489449
1425,Fontana-Santa,45.857834,10.583006
1426,Chaudieres,46.996666,6.557500
1427,Ceretou,42.985001,0.080833
1428,Larri-superior,42.701935,0.093260
1429,Daluis,44.031147,6.825600
1430,Fouat-Treuya,44.194695,6.903953
1431,Vignourette,43.953171,7.518591
1432,Sugliet,43.904560,7.381020
1433,Aguare,42.719948,-0.529710
1434,Mus,46.231766,12.105740
1435,Gorgetta,43.953941,7.203907
1436,Artogna,45.808365,8.023953
1437,Sorba,45.773800,8.034349
1438,Ensegur,42.592617,1.536090
1439,Boucharo,42.705360,-0.055444
1440,Traverses,44.054630,6.981880
1441,Saix,46.159260,6.546852
1442,Mini-Fleurs-Jaunes,-21.129353,55.445370
1443,Pinara-inferieur,42.704132,0.200754
1444,Gela,42.780277,0.194167
1445,Thurignin,45.892876,5.670598
1446,Pont-a-Favre,45.907093,5.665641
1447,Barbaira-amont,43.920567,7.596819
1448,Jardin,42.817860,-0.705145
1449,Wieslergraben,47.662243,13.452621
1450,Ganiere,43.794109,6.973776
1451,Gobert-inferieur,-21.116945,55.453979
1452,Roches-I,-21.022863,55.669579
1453,Roches-II,-21.033270,55.666698
1455,Alpan,42.188751,0.045276
1456,Echalance,45.253716,5.577303
1457,Saint-Gilles,-21.045334,55.247444
1458,Campali,43.937714,7.655436
1459,Coin-superieur,-21.115555,55.451015
1460,Pla-del-s-Hortals,42.140446,2.371588
1461,Pla-Traver,42.139755,2.369805
1462,Takamaka-3,-21.093889,55.617592
1463,Trobiolo,45.936047,10.239676
1464,Kakavos,38.868073,22.310484
1465,Kostalexi-amont,38.844334,22.356108
1466,Kamarioti,38.877960,22.269958
1467,Keramidiou,38.590515,22.577957
1468,Rodokalos,38.867596,22.232986
1469,Roska,38.754818,21.751020
1471,Bausset-aval,44.173241,7.085750
1472,Stenovouni,38.861233,22.324095
1473,Pissa-median,-21.115278,55.458611
1474,Parmand,45.904537,5.911945
1475,Canaleta,42.633232,1.499518
1476,Segudet,42.559521,1.543041
1477,Algagno,44.051388,7.080833
1478,Adousses,44.108299,7.101570
1479,Flon,45.802917,6.463889
1480,Salentse,46.183292,7.182856
1481,Salazes,-21.113796,55.456482
1482,Pissa-inferieur,-21.115833,55.457222
1483,Etangs-superieur,-21.128124,55.472153
1484,Etangs-inferieur,-21.130833,55.462776
1485,Neron,45.359955,6.383765
1486,Fuse,44.145107,7.753644
1487,Maraval,44.201576,6.578796
1488,Chastelas,44.176758,6.633797
1489,Degoutoire,44.196575,5.882222
1490,Clapouse,44.368717,6.784744
1491,Segnara,46.006889,8.187153
1492,Tignaga,45.966560,8.064977
1493,Ratapenau,44.000694,7.182183
1494,Monar-amont-superieur,44.015560,7.201692
1495,Saint-Sebastien,44.091808,7.057660
1496,Lugiere,44.195930,6.931150
1497,Figgiette-amont,43.979080,7.167990
1498,Foz-de-Fago,42.704941,-0.864068
1499,Estribiella,42.830986,-0.723038
1500,Boca-del-Infierno,42.800400,-0.723317
1501,Diablozulo,42.706108,-1.538574
1502,Forronias,42.732155,-0.276132
1503,Palomeras-del-Flumen,42.255066,-0.380055
1504,Fayards,45.723473,6.218681
1505,Estaron,42.539165,1.180608
1506,Enseu,42.323570,1.085545
1507,Pinyana,42.328857,0.887430
1508,Berros,42.576111,1.142725
1509,Estavill,42.347858,0.950860
1510,Jou,42.594685,1.124897
1511,Saint-Arnoux,43.736889,7.003246
1512,Mouresse-Sud,43.885647,6.247959
1513,Lanoux,42.551464,1.880438
1514,Nougairet,43.730225,6.995745
1515,Kardelis,40.492844,25.590761
1516,Simpl-Bach,47.607368,13.626600
1517,Balmes,45.031017,6.221852
1518,Saut-Grand,44.856689,1.974642
1519,Autoire,44.844391,1.810685
1520,Gourre,43.192688,6.336250
1521,Combe-Froide,44.822781,6.199722
1522,Boneille,47.053333,6.123889
1523,Tufiere,47.052696,6.186118
1524,Raffenot,47.049862,6.210166
1525,Briancon,44.425278,5.957500
1526,Voile-de-la-Mariee,44.840412,6.280833
1527,Baumette,44.827530,6.300083
1528,Espeout,42.917877,2.481609
1529,Arandari,42.717434,-1.013467
1530,Cuasacas,43.247349,-5.989916
1533,Xanas,43.270863,-5.986990
1534,Viboli,43.185040,-5.089127
1535,Gallines-inferieur,42.560116,0.278263
1536,Saravillo,42.541420,0.256596
1537,Pelada,42.707638,0.198812
1538,San-Julian,42.274906,-0.456462
1539,Leze,42.881290,-2.273755
1540,Hourat,42.977032,-0.426533
1541,Cuevas-de-la-Reina,42.245968,-0.277952
1542,San-Pere-de-Rubies,41.992809,0.919129
1543,Divon,-21.016645,55.289242
1544,Ordiso,42.704189,-0.118381
1545,Lavansa,42.240665,1.390405
1546,Bourceau,16.151112,-61.751945
1547,Font-Rouge,43.348469,5.512816
1548,Portet,42.758400,-0.311204
1549,Bilse-superior,42.512634,0.371175
1550,Pin-de-Simon,43.303799,5.668911
1551,Montfreyt,44.634094,4.188472
1552,Fauge-amont,43.304325,5.668484
1553,Abeiroux,43.804756,7.237944
1554,Borrigo,43.805340,7.467940
1555,Touet,43.949200,7.006629
1556,Lafare,44.155571,5.047978
1557,Salt,38.779610,-0.113919
1558,Fecha,41.847755,-8.107833
1559,Estats,42.701679,1.407328
1560,Quincoajo,42.932079,-5.868280
1561,Fafiao,41.716251,-8.085109
1562,Poio,41.458252,-7.804059
1563,Aoueran,42.864738,0.800280
1565,Rimbat,42.875668,0.730083
1566,Medassoles,42.760700,0.506196
1567,Oo-superieur,42.763889,0.501667
1570,Parisien,42.718773,0.650658
1571,Coume-superieur,42.722588,0.568535
1572,Calahoure-superieur,42.723663,0.564314
1573,Surgeint,42.972603,0.908502
1574,Puerto,42.638924,-0.218039
1575,Saltadouro,41.679443,-8.048333
1576,Asopos,38.785416,22.439861
1577,Baoubouillier,43.729046,7.002087
1578,Font-Bordonera,42.200645,1.308109
1579,Aveller,42.239265,1.367151
1581,Moro,42.285976,0.939793
1582,Sillans,43.563896,6.185024
1583,Capelan,43.491314,6.532005
1584,Rotes,42.268814,1.384417
1586,Irusta,43.310555,-1.772785
1587,Blanche,-20.929790,55.465157
1588,Ceron,14.823358,-61.194511
1589,Fou,40.742077,0.254163
1590,Cardo,40.957466,0.572214
1592,Fonts-de-Pauls,40.930862,0.390287
1593,Gria--Vathra,40.491871,25.591192
1596,Tsivdogianni,40.491837,25.591322
1597,Giali,40.430790,25.662310
1598,Fonias,40.471081,25.642735
1599,Kremastos,40.402836,25.617388
1600,Xiropotamos,40.449577,25.531830
1602,Vessadas-Sup,40.839931,-8.223059
1603,Teixeira,40.808666,-8.238813
1604,Frades,40.875874,-8.191445
1607,Paraduca,40.801243,-8.263747
